gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000004700,3,1728414976889042400,0.097792,0.097024,0.630528,18.447616,99.971328,121.427712,343.567104,367.848704
0000002903,3,1728414977586400000,0.054784,0.05376,0.817664,19.736064,93.264384,114.67648,337.004288,359.538432
0000003502,3,1728414977806610700,0.041984,0.04096,0.714496,19.854592,97.454848,118.792704,345.531648,368.397056
0000004101,3,1728414978054500000,0.04608,0.0448,0.678144,18.72768,104.634112,125.845248,342.272256,367.2064
0000002304,3,1728414979330420200,0.047872,0.047104,0.560384,19.59296,91.420416,112.666624,332.75776,355.685632
0000001705,3,1728414979807016000,0.045056,0.043776,0.504832,18.468096,85.92,108.368896,325.806592,348.620032
0000001106,3,1728414981531620400,0.045568,0.044544,0.585984,21.144064,86.625024,109.420032,330.8288,353.99808
0000000507,3,1728414983140712000,0.084992,0.083968,0.543488,38.32192,142.358784,163.775232,420.712704,443.709696
0000004800,3,1728414984837661400,0.192768,0.191488,0.79872,18.298368,100.024576,120.941568,344.476416,368.598016
0000003003,3,1728414985801710300,0.101888,0.100864,0.748032,17.975296,98.301952,121.539072,339.382528,362.443776
0000004201,3,1728414986244850700,0.048896,0.048128,0.539904,17.256704,93.21984,114.532096,334.454272,357.55392
0000003602,3,1728414986309702100,0.086016,0.085248,0.642048,16.930816,88.853504,110.088192,324.814336,347.817216
0000001805,3,1728414987798192000,0.041728,0.040192,0.630272,19.790848,89.893888,110.936832,326.785536,349.421056
0000002404,3,1728414987911221000,0.055552,0.052992,0.84864,17.556224,83.037952,104.295936,327.758336,350.328832
0000001206,3,1728414989460590800,0.043264,0.041984,0.621568,19.264256,92.060416,113.239552,339.268864,362.158592
0000000008,3,1728414989527640300,0.03968,0.038656,2.46144,18.610944,78.546688,99.769344,317.947648,341.296896
0000000607,3,1728414991198992400,0.029952,0.02944,0.348928,18.700288,83.769856,105.055232,326.836736,349.283328
