gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000002700,3,1728418280425108200,0.122112,0.123392,1.119488,19.178496,90.746112,117.044992,331.929088,356.374016
0000002101,3,1728418282029234400,0.038656,0.039168,0.529408,18.225664,85.599744,106.76096,328.89984,352.120832
0000001502,3,1728418282480699400,0.111872,0.113152,0.636672,18.875648,85.153024,105.943552,328.344576,351.165184
0000000304,3,1728418282569840600,0.04864,0.049664,0.5056,16.205824,79.0656,100.356864,321.391616,346.102272
0000000903,3,1728418283075193600,0.027648,0.02816,0.596992,18.951168,81.9648,103.336448,322.166272,344.038912
0000002800,3,1728418288553855700,0.125184,0.126208,0.525568,18.052096,96.697856,117.802496,340.210944,364.550144
0000001602,3,1728418290549219800,0.039424,0.040192,0.943104,19.821312,84.927488,106.081792,328.150272,350.95808
0000000404,3,1728418290655662000,0.034816,0.03584,0.510976,15.697152,77.120512,98.34496,314.994176,337.908992
0000001003,3,1728418291151956700,0.046592,0.04736,0.52864,17.230336,99.042816,120.528384,340.964352,363.277568
0000002201,3,1728418291171234000,0.04736,0.048384,0.59136,21.23904,96.355584,117.710848,335.259904,357.8944
0000002900,3,1728418297958051000,0.044544,0.045568,0.489472,18.812928,96.65152,117.927936,334.09792,358.462208
0000001702,3,1728418298597208600,0.050176,0.051456,0.571648,19.965952,87.897856,109.023232,326.62528,351.533312
0000000504,3,1728418298941952300,0.04352,0.044544,0.475392,18.607872,83.595776,105.108992,326.350336,350.191872
0000002301,3,1728418299139335200,0.040192,0.042496,0.653824,16.977408,86.347264,107.608832,327.714048,355.138304
0000001103,3,1728418299256948200,0.043264,0.044544,1.931264,17.32864,81.678336,103.109376,321.551104,345.115136
0000003000,3,1728418305942012000,0.125952,0.127744,0.717056,18.45376,91.063808,112.894208,339.98336,363.97184
0000000604,3,1728418307314206700,0.044544,0.045312,0.630272,18.788096,95.340288,116.823808,337.118208,360.209664
0000002401,3,1728418307324322300,0.040192,0.040704,0.702464,17.152512,95.083776,116.059392,338.657536,362.53568
0000001802,3,1728418307768450800,0.046848,0.047872,0.614912,21.367296,87.311616,108.427776,325.119744,347.127552
0000001203,3,1728418308460230100,0.027392,0.029952,0.290304,16.717824,79.37536,100.645888,319.85152,342.818304
0000000005,3,1728418308561131500,0.033792,0.034816,2.194176,18.007296,78.909952,101.022976,314.018304,336.948224
0000003100,3,1728418314181955800,0.10496,0.105728,0.55936,18.793472,90.82112,116.980992,334.888448,358.858496
0000001902,3,1728418315781633000,0.140032,0.141312,2.386432,20.50304,91.314688,112.950272,339.48416,361.81632
0000002501,3,1728418315896176600,0.043776,0.0448,0.671488,14.939648,84.284672,105.282816,322.915328,345.737728
0000000704,3,1728418316051669000,0.119552,0.121088,0.737792,16.8576,87.681792,109.173504,327.8976,350.711808
0000000105,3,1728418316542886700,0.066816,0.06784,1.134592,19.096576,80.26112,100.919296,315.686656,338.194688
0000001303,3,1728418316719636200,0.027648,0.028672,0.604928,17.231872,82.492416,103.812352,327.785984,350.550016
0000003200,3,1728418323334701300,0.10752,0.108032,0.81664,18.106368,90.006016,114.235904,334.307072,358.227968
0000002601,3,1728418323411433500,0.049408,0.050432,0.736,18.746112,90.893824,112.115456,331.040256,354.923264
0000000804,3,1728418324777275100,0.064256,0.066048,0.742912,19.431424,86.353664,107.739648,324.892928,347.820032
0000000205,3,1728418324900200000,0.045312,0.046592,0.592128,16.36992,78.220288,99.327232,328.633856,351.404288
0000001403,3,1728418325096479700,0.045312,0.046336,0.52864,17.09824,114.422784,135.815168,359.61088,382.218752
0000002002,3,1728418325109000700,0.037888,0.038912,1.56416,26.377216,108.50944,129.592576,356.751872,380.189952
0000002701,3,1728418331625485000,0.049664,0.050688,0.727552,23.17824,98.84032,120.122112,340.549888,363.34464
0000003300,3,1728418331763964400,0.119808,0.121344,0.596224,15.024384,92.487936,114.952704,328.207104,352.139008
0000002102,3,1728418333229478000,0.051456,0.052736,0.598272,20.728064,91.89888,113.33632,335.331328,359.325184
0000001503,3,1728418333680981500,0.04352,0.044544,0.52224,16.358656,82.906112,104.267008,323.173888,345.940736
0000000305,3,1728418333770012400,0.046592,0.047616,0.653568,15.474688,75.855104,98.548992,313.236224,335.992832
0000000904,3,1728418334275382500,0.050176,0.051456,0.73344,16.316672,79.942144,101.298176,323.480832,346.802944
0000003400,3,1728418339616907500,0.066304,0.066816,0.44288,18.01344,89.14944,115.133952,332.284416,356.201472
0000002801,3,1728418339754474500,0.05888,0.060416,0.60416,17.952768,91.412224,112.208896,330.095872,354.770688
0000001603,3,1728418341749535000,0.043008,0.044288,0.717312,19.428864,87.014656,108.376064,329.974272,353.923072
0000000405,3,1728418341855921000,0.02688,0.027392,1.44,19.530752,83.310848,103.962112,322.9696,346.008064
0000001004,3,1728418342352232000,0.055552,0.056576,0.65792,19.033088,101.896704,123.135744,342.929152,365.822464
0000002202,3,1728418342371500300,0.037376,0.038912,0.5568,24.54912,104.00512,125.61536,345.636864,368.756224
0000003500,3,1728418347695596000,0.185856,0.187392,0.661248,18.8736,90.08896,111.201024,333.796608,358.530816
0000002901,3,1728418349158251800,0.0576,0.059648,0.701952,19.06048,89.778944,111.000576,326.240512,349.094656
0000001703,3,1728418349797411300,0.052224,0.053504,0.750336,18.904064,86.724096,108.15872,327.067904,349.64224
