gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000409,3,1728575879678770000,0.046336,0.045312,0.731904,17.85984,82.205696,103.569664,325.883904,348.773888
0000001103,3,1728575879785851400,0.0448,0.044032,0.557056,17.9648,80.61056,101.831424,321.146368,343.694336
0000001004,3,1728575881262850000,0.030976,0.030464,0.489472,17.6768,79.55072,100.517632,317.792256,340.62336
0000000310,3,1728575881452390000,0.034304,0.033792,0.416256,15.105536,75.857408,96.994816,311.407872,334.75584
0000000905,3,1728575882989224000,0.051456,0.050688,0.586752,15.428864,74.407936,96.4352,320.73472,342.951936
0000000211,3,1728575883571559200,0.045056,0.043776,0.79872,17.710848,80.411136,101.774592,320.59392,345.5424
0000000112,3,1728575883949341400,0.03584,0.03456,0.610048,16.812032,80.640256,102.081792,318.833408,341.584896
0000000806,3,1728575884102851000,0.040192,0.039424,0.608512,16.683776,82.161152,103.341568,324.029952,350.2592
0000001500,3,1728575884536423000,0.132608,0.125952,0.58368,15.586304,86.100992,107.12448,321.711616,344.375552
0000000013,3,1728575884697634600,0.041216,0.040448,0.560896,16.768,80.199936,101.421056,321.606144,344.378624
0000001401,3,1728575885814155500,0.046592,0.045568,0.750848,18.246656,85.78688,106.799872,325.809152,348.692224
0000000707,3,1728575886006371300,0.049664,0.048128,0.435712,14.65088,77.072128,100.841216,316.797952,339.715584
0000001302,3,1728575887532633300,0.044288,0.043008,0.752128,18.194432,81.422848,102.753024,323.20896,346.537472
0000000608,3,1728575887877423900,0.079104,0.07808,0.758528,17.02144,80.16256,101.689856,318.465792,341.160704
0000001203,3,1728575888473819400,0.035328,0.035072,0.35968,16.959488,96.176128,117.680896,344.827136,367.674624
0000000509,3,1728575888784945400,0.045056,0.043776,2.808576,23.148032,84.601088,106.071296,322.38464,345.196544
0000000410,3,1728575889679087000,0.04352,0.042496,0.862464,19.365376,81.09568,102.274048,316.806656,338.49216
0000001104,3,1728575889786045000,0.056832,0.050688,0.638976,16.28672,81.907712,103.101696,321.136128,344.037888
0000001005,3,1728575891262987800,0.0384,0.037632,2.107904,20.477184,87.081984,108.499968,327.134464,350.117632
0000000311,3,1728575891452598500,0.033024,0.03072,0.360192,13.934592,71.397632,93.69856,309.85984,331.89632
0000000906,3,1728575892989499100,0.048896,0.047872,0.659712,17.746176,81.827072,102.870272,322.338304,345.18528
0000000212,3,1728575893571856100,0.046336,0.0448,0.902144,16.471808,79.37664,100.969472,324.105216,347.05792
0000000113,3,1728575893949629200,0.04224,0.04096,0.587776,16.687616,82.19392,103.703296,317.24416,339.494656
0000000807,3,1728575894103037200,0.039424,0.0384,0.579584,17.1904,97.047808,120.813056,344.446976,367.336448
0000001600,3,1728575894150412500,0.054784,0.054272,0.775424,21.084416,88.56832,110.073856,326.734336,350.944512
0000001501,3,1728575894536711200,0.07936,0.078336,0.626176,16.971776,83.364864,104.691712,322.667776,347.68768
0000000014,3,1728575894697892900,0.047104,0.04608,0.474112,16.220672,79.006976,100.271872,321.476096,344.510976
0000001402,3,1728575895814404000,0.0384,0.03712,0.651776,20.812544,85.35296,106.364672,327.42656,349.88032
0000000708,3,1728575896006652400,0.049152,0.048128,0.546048,17.083392,82.277632,103.144192,327.870464,352.40576
0000001303,3,1728575897532956700,0.045056,0.044032,1.742848,18.746368,82.44864,103.711744,323.042048,346.388736
