gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000056,1,1729180439807089200,0.04224,0.043264,0.4608,2865.330176,9794.553344,9816.169984,15578.241792,15601.386752
0000000057,1,1729180439907312400,0.034304,0.038656,0.514816,2817.764096,10076.869888,10098.162688,15783.91168,15806.040832
0000000058,1,1729180440007585000,0.047616,0.049152,0.61184,2990.83392,10203.108096,10224.219648,16008.418048,16031.186432
0000000059,1,1729180440107799600,0.035072,0.036096,0.414976,3196.162816,10398.71104,10419.61088,16291.975936,16317.63328
0000000060,1,1729180440208031500,0.074752,0.07552,0.4928,3156.004096,10395.887616,10417.090304,16344.788736,16367.554816
0000000061,1,1729180440308121300,0.039936,0.04096,0.554752,3144.467712,10662.561792,10683.799808,16594.736128,16617.478656
0000000062,1,1729180440408315000,0.050688,0.05248,0.706816,3159.681792,10804.375552,10825.02272,16685.103616,16708.631296
0000000063,1,1729180440508341800,0.044032,0.0448,0.590336,3178.684928,11088.920832,11110.101504,16861.3184,16884.315648
0000000064,1,1729180440608606700,0.045824,0.046848,0.505344,3106.776576,11048.344832,11069.516544,16894.947328,16917.73312
0000000065,1,1729180440708601300,0.035072,0.03584,0.48,3069.977344,11044.050688,11065.362688,17029.93024,17052.831232
0000000066,1,1729180440808936700,0.042752,0.043776,0.462336,3010.571008,11333.701376,11355.087872,17255.006976,17277.819648
0000000067,1,1729180440909120800,0.054528,0.055552,0.435712,3047.20384,11312.953856,11334.1696,17322.848,17345.779968
0000000068,1,1729180441009275600,0.03968,0.040704,0.406272,3000.828672,11282.792448,11304.06272,17388.54656,17434.151936
0000000069,1,1729180441109419300,0.030976,0.031744,0.419072,3127.436288,11622.710016,11643.74272,17650.481664,17673.503232
0000000070,1,1729180441209633000,0.042752,0.04352,0.483328,3055.788544,11587.63392,11608.88192,17693.43872,17716.173568
0000000071,1,1729180441309843500,0.04224,0.043008,0.588544,3030.31808,11594.032896,11615.39968,17729.3824,17752.426752
0000000072,1,1729180441409941800,0.032512,0.033024,0.544768,3108.122112,11697.715456,11718.79424,17794.039296,17817.548288
0000000073,1,1729180441510141200,0.026112,0.026624,0.57088,3040.539648,11677.662208,11698.816768,17839.681792,17863.22432
0000000074,1,1729180441610133000,0.059904,0.062976,0.399616,3098.958336,11856.151552,11877.452032,17900.072704,17923.001088
0000000075,1,1729180441710440700,0.045312,0.046336,0.611584,3038.071296,11975.515136,11996.8832,17964.610304,17987.63008
0000000076,1,1729180441810706000,0.097536,0.099328,0.726784,2987.292416,11959.067136,11980.233728,18006.470912,18029.297664
0000000077,1,1729180441911037000,0.067584,0.068608,0.586752,2940.47616,12072.01792,12093.366016,18068.797696,18091.673344
0000000078,1,1729180442011119000,0.022016,0.022784,0.310272,3006.235392,12206.031872,12227.34848,18129.88672,18152.847616
0000000079,1,1729180442112220000,0.034816,0.041984,0.445184,3096.187392,12304.297728,12325.551616,18188.593664,18211.352064
0000000080,1,1729180442212436200,0.029696,0.030464,0.491008,3061.137664,12444.530688,12465.872384,18289.902592,18312.788736
0000000081,1,1729180442312767700,0.074752,0.076288,0.608512,3304.986112,12423.598336,12444.809216,18338.6176,18361.767936
0000000100,1,1729180442314624000,0.040704,0.041472,0.72832,34.425344,118.369536,139.942912,351.99872,375.780096
0000000082,1,1729180442413033000,0.037888,0.038656,1.622272,3234.510592,12413.211904,12434.412032,18415.20896,18439.450368
0000000101,1,1729180442414891800,0.064256,0.06528,0.349952,44.915456,438.387712,459.232,825.980928,849.068032
0000000083,1,1729180442513174800,0.052992,0.054016,0.764672,3196.57088,12392.658688,12413.644544,18459.8208,18482.74816
0000000102,1,1729180442515115300,0.040448,0.041472,0.714752,191.22432,534.720512,556.150784,1026.200064,1049.11744
0000000084,1,1729180442613418500,0.037888,0.038656,0.71168,3125.539072,12554.6496,12575.92192,18534.484736,18557.162496
0000000103,1,1729180442615409000,0.039424,0.040448,1.645312,121.70624,650.622976,671.918848,1243.947776,1266.627072
0000000085,1,1729180442713649000,0.038912,0.039936,0.562432,3221.674752,12702.674944,12724.145408,18593.829632,18617.196032
0000000104,1,1729180442715797800,0.038144,0.038912,0.380672,189.216256,863.971328,885.277952,1512.202752,1534.943488
0000000086,1,1729180442813920000,0.058624,0.059648,0.549376,3162.469376,12692.460288,12713.718016,18675.766272,18698.422528
0000000105,1,1729180442815940400,0.038144,0.039168,0.52352,154.125056,1067.414272,1088.373504,1764.112128,1786.91968
0000000087,1,1729180442914088200,0.036864,0.0384,0.421888,3168.514048,12808.884224,12829.728512,18731.688704,18754.578176
0000000106,1,1729180442915991800,0.045824,0.046592,0.340736,377.552128,1413.051136,1434.398976,2311.518464,2335.188992
0000000088,1,1729180443014318600,0.04352,0.0448,0.510208,3280.005632,12800.041216,12821.24288,18805.092864,18828.498176
0000000107,1,1729180443016070000,0.039424,0.040192,0.550656,323.732992,1616.907008,1638.027776,2704.897792,2728.013056
0000000089,1,1729180443114533600,0.045056,0.046336,0.598016,3210.474752,12927.640576,12948.958976,18879.307776,18902.361856
0000000108,1,1729180443116177000,0.03328,0.034304,0.42752,402.264576,1598.522624,1619.975936,2783.492608,2807.49824
0000000090,1,1729180443214806000,0.041472,0.042752,0.486144,3172.19328,12901.986816,12923.243776,18924.183808,18947.754752
0000000109,1,1729180443216222000,0.038144,0.03968,0.4864,421.305088,1696.842752,1717.536768,2983.67616,3006.952192
0000000091,1,1729180443315003000,0.048384,0.049664,0.578304,3479.506688,12886.896128,12908.184064,18996.00512,19019.149312
0000000110,1,1729180443316356400,0.027392,0.02816,2.691072,596.75264,2024.321024,2046.455808,3482.614528,3505.59104
0000000092,1,1729180443415587800,0.038144,0.039424,0.469504,3565.803008,13187.581952,13208.863744,19087.952896,19111.168768
0000000111,1,1729180443416682200,0.067072,0.068096,0.503552,539.634176,2053.30176,2074.565376,3692.505856,3715.524096
0000000093,1,1729180443515920600,0.059392,0.060672,0.56576,3507.089408,13194.215936,13215.448832,19127.965952,19150.917888
0000000112,1,1729180443516789800,0.040448,0.041728,0.512768,468.893696,2016.283648,2037.365504,3686.629376,3709.547008
0000000094,1,1729180443616125400,0.046592,0.047616,0.50688,3764.890624,13498.46656,13519.528192,19219.012096,19242.021632
0000000113,1,1729180443616946400,0.036864,0.037632,0.499712,582.881536,2326.989056,2348.296448,4034.788352,4057.628672
0000000095,1,1729180443716284700,0.038912,0.03968,0.39424,3952.751872,13823.155712,13844.532736,19303.590656,19326.557696
0000000114,1,1729180443717143600,0.036352,0.037888,0.438272,549.140992,2506.967808,2528.928,4367.195392,4390.062848
0000000096,1,1729180443816344600,0.041984,0.042752,0.505344,4075.405312,13963.030784,13984.307968,19355.53024,19378.533888
0000000115,1,1729180443817332200,0.035584,0.036608,0.617472,541.89824,2585.8944,2607.00672,4561.969152,4584.749312
0000000097,1,1729180443916502500,0.02432,0.025088,0.534784,4015.345664,13953.43616,13974.717184,19386.877696,19409.91488
